Date,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2018_4,개봉로17다길,194,94,100,0,14,30,56,57,37,0,4,14,22,24,30,0,10,16,34,33,7
2018_4,개봉로17길,862,353,509,2,94,151,197,275,143,1,35,82,105,75,55,1,59,69,92,200,88
2018_4,개봉로11길,61,11,50,0,23,11,12,13,2,0,3,2,2,2,2,0,20,9,10,11,0
2018_4,화곡로64길,1601,953,648,3,138,477,487,308,188,2,65,301,322,191,72,1,73,176,165,117,116
2018_4,화곡로59길,480,200,280,0,84,148,140,80,28,0,16,66,56,38,24,0,68,82,84,42,4
2018_4,화곡로44나길,757,621,136,0,23,53,133,246,302,0,12,34,104,210,261,0,11,19,29,36,41
2018_4,화곡로31길,1208,453,755,1,180,236,303,295,193,0,43,92,115,104,99,1,137,144,188,191,94
2018_4,화곡로20길,535,333,202,0,36,92,131,158,118,0,19,49,66,102,97,0,17,43,65,56,21
2018_4,화곡로13길,258,97,161,0,35,57,73,85,8,0,14,13,29,35,6,0,21,44,44,50,2
2018_4,초원로16길,761,297,464,0,72,141,121,109,318,0,26,70,63,55,83,0,46,71,58,54,235
2018_4,초록마을로8길,184,35,149,1,31,41,49,35,27,0,1,5,9,9,11,1,30,36,40,26,16
2018_4,초록마을로3길,42,21,21,0,4,10,8,7,13,0,0,2,7,4,8,0,4,8,1,3,5
2018_4,월정로20길,4,2,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0
2018_4,우장산로6길,311,172,139,2,24,44,86,98,57,2,10,28,44,50,38,0,14,16,42,48,19
2018_4,양천로73가길,1260,809,451,3,80,218,334,375,250,3,43,114,213,232,204,0,37,104,121,143,46
2018_4,양천로71길,216,121,95,0,24,52,67,47,26,0,9,35,32,26,19,0,15,17,35,21,7
2018_4,양천로49길,760,595,165,2,43,112,138,224,241,0,20,74,103,184,214,2,23,38,35,40,27
2018_4,양천로26길,174,81,93,0,9,35,50,56,24,0,4,16,20,23,18,0,5,19,30,33,6
2018_4,양천로24길,385,157,228,0,20,57,76,114,118,0,6,35,39,32,45,0,14,22,37,82,73
2018_4,양천로24가길,766,372,394,0,89,155,195,186,141,0,38,86,94,80,74,0,51,69,101,106,67
2018_4,양천로14길,241,161,80,0,9,22,69,80,61,0,5,16,48,49,43,0,4,6,21,31,18
2018_4,방화대로6라길,806,491,315,2,74,191,296,163,80,0,34,119,195,101,42,2,40,72,101,62,38
2018_4,방화대로21길,854,483,371,7,97,172,210,209,159,1,38,84,111,127,122,6,59,88,99,82,37
2018_4,등촌로5길,13,5,8,0,1,5,5,2,0,0,0,2,2,1,0,0,1,3,3,1,0
2018_4,등촌로55길,540,360,180,0,35,76,125,143,161,0,15,45,74,89,137,0,20,31,51,54,24
2018_4,등촌로51길,17,11,6,0,5,2,4,6,0,0,0,1,4,6,0,0,5,1,0,0,0
2018_4,등촌로39길,70,27,43,0,4,15,20,24,7,0,3,6,3,11,4,0,1,9,17,13,3
2018_4,등촌로13길,188,96,92,0,15,38,50,55,30,0,6,20,20,28,22,0,9,18,30,27,8
2018_4,남부순환로11길,378,258,120,1,29,106,121,84,37,1,14,67,79,67,30,0,15,39,42,17,7
2018_4,까치산로4길,152,57,95,0,19,29,25,36,43,0,12,13,9,11,12,0,7,16,16,25,31
2018_4,국회대로7길,412,237,175,3,49,102,92,113,53,0,19,62,56,65,35,3,30,40,36,48,18
2018_4,공항대로8길,226,90,136,0,15,41,57,57,56,0,3,26,26,21,14,0,12,15,31,36,42
2018_4,공항대로61길,185,129,56,3,18,52,68,34,10,3,5,44,45,25,7,0,13,8,23,9,3
2018_4,공항대로59다길,885,632,253,2,97,255,184,177,170,0,44,201,130,133,124,2,53,54,54,44,46
2018_4,공항대로59길,1087,695,392,3,135,239,244,260,206,3,64,127,157,176,168,0,71,112,87,84,38
2018_4,공항대로55길,1095,702,393,2,267,409,229,108,80,0,130,263,173,81,55,2,137,146,56,27,25
2018_4,공항대로42길,9,5,4,0,0,2,0,5,2,0,0,1,0,2,2,0,0,1,0,3,0
2018_4,공항대로38길,273,138,135,0,33,64,69,68,39,0,10,35,34,36,23,0,23,29,35,32,16
2018_4,곰달래로60길,587,312,275,2,64,108,144,151,118,0,25,59,82,72,74,2,39,49,62,79,44
2018_4,곰달래로53길,53,18,35,0,3,12,25,7,6,0,0,7,5,2,4,0,3,5,20,5,2
2018_4,곰달래로47길,38,17,21,0,5,8,13,9,3,0,0,4,7,5,1,0,5,4,6,4,2
2018_4,곰달래로31길,11,7,4,0,1,1,8,1,0,0,1,1,4,1,0,0,0,0,4,0,0
2018_4,곰달래로25길,796,295,501,0,93,122,176,233,172,0,27,51,73,64,80,0,66,71,103,169,92
2018_4,개화동로25길,658,442,216,2,58,132,136,145,185,1,24,75,84,98,160,1,34,57,52,47,25
2018_4,개화동로23길,115,75,40,0,14,16,30,36,19,0,6,13,19,24,13,0,8,3,11,12,6
2018_4,강서로8길,159,85,74,0,27,43,34,31,24,0,15,29,17,11,13,0,12,14,17,20,11
2018_4,강서로5라길,314,185,129,1,41,74,92,74,32,1,27,50,49,38,20,0,14,24,43,36,12
2018_4,강서로5나길,95,50,45,1,9,21,24,20,20,1,4,9,14,10,12,0,5,12,10,10,8
2018_4,강서로5가길,51,26,25,0,1,9,11,19,11,0,1,6,8,6,5,0,0,3,3,13,6
2018_4,강서로47라길,122,60,62,1,14,25,35,35,12,0,7,11,19,17,6,1,7,14,16,18,6
2018_4,강서로47길,370,192,178,0,21,65,103,147,34,0,5,34,43,83,27,0,16,31,60,64,7
2018_4,강서로45다길,554,351,203,0,64,80,115,143,152,0,19,36,65,103,128,0,45,44,50,40,24
2018_4,강서로45길,153,66,87,0,15,20,32,42,44,0,1,9,10,19,27,0,14,11,22,23,17
2018_4,강서로35길,164,94,70,0,18,28,46,50,22,0,8,16,27,30,13,0,10,12,19,20,9
2018_4,강서로29길,410,183,227,0,29,57,108,121,95,0,15,35,58,49,26,0,14,22,50,72,69
2018_4,강서로18길,30,12,18,0,0,7,12,9,2,0,0,3,7,2,0,0,0,4,5,7,2
2018_4,강서로17가길,132,57,75,0,17,38,39,24,14,0,7,17,17,9,7,0,10,21,22,15,7
2018_4,강서로15길,305,155,150,3,36,56,77,82,51,2,20,30,41,34,28,1,16,26,36,48,23
2018_4,가로공원로80길,60,28,32,0,7,12,20,15,6,0,4,4,8,9,3,0,3,8,12,6,3
2018_4,가로공원로76가길,28,11,17,1,4,14,5,2,2,0,2,6,3,0,0,1,2,8,2,2,2
2018_4,화곡로4길,212,81,131,0,19,50,77,46,20,0,5,15,26,20,15,0,14,35,51,26,5
2018_4,화곡로3길,160,51,109,0,23,23,40,54,20,0,2,5,9,19,16,0,21,18,31,35,4
2018_4,지양로7길,234,79,155,0,18,50,79,70,17,0,5,14,16,33,11,0,13,36,63,37,6
2018_4,중앙로55길,349,179,170,0,20,75,125,96,33,0,7,37,59,49,27,0,13,38,66,47,6
2018_4,중앙로51길,128,73,55,0,6,24,38,30,30,0,2,13,18,20,20,0,4,11,20,10,10
2018_4,중앙로47길,118,26,92,0,11,13,17,31,46,0,1,8,5,6,6,0,10,5,12,25,40
2018_4,중앙로45길,166,59,107,0,16,29,34,53,34,0,4,12,12,21,10,0,12,17,22,32,24
2018_4,중앙로36길,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2018_4,중앙로32길,594,302,292,5,133,129,129,119,79,2,62,82,75,52,29,3,71,47,54,67,50
2018_4,중앙로25길,244,70,174,0,36,45,67,81,15,0,14,11,16,19,10,0,22,34,51,62,5
2018_4,은행정로7길,521,175,346,2,46,74,83,163,153,2,13,33,37,48,42,0,33,41,46,115,111
2018_4,오목로5길,334,183,151,1,44,85,88,84,32,1,22,51,38,46,25,0,22,34,50,38,7
2018_4,오목로3길,430,400,30,0,1,18,41,154,216,0,1,14,32,144,209,0,0,4,9,10,7
2018_4,오목로30길,145,73,72,0,18,27,39,35,26,0,6,10,18,20,19,0,12,17,21,15,7
2018_4,오목로23길,820,483,337,1,111,235,197,170,106,1,48,151,119,94,70,0,63,84,78,76,36
2018_4,신월로20길,212,81,131,0,26,35,53,54,44,0,8,10,24,19,20,0,18,25,29,35,24
2018_4,신월로15길,771,364,407,1,71,144,189,195,171,0,25,73,83,81,102,1,46,71,106,114,69
2018_4,신목로6길,252,140,112,0,25,38,75,70,44,0,11,19,42,41,27,0,14,19,33,29,17
2018_4,신목로5길,925,354,571,6,74,177,278,254,136,3,25,67,104,85,70,3,49,110,174,169,66
2018_4,신목로2길,94,47,47,0,16,14,26,15,23,0,2,10,13,7,15,0,14,4,13,8,8
2018_4,목동중앙서로8가길,178,110,68,0,4,18,48,57,51,0,2,11,29,35,33,0,2,7,19,22,18
2018_4,목동중앙서로7길,264,86,178,1,25,53,51,73,61,0,6,22,18,21,19,1,19,31,33,52,42
2018_4,목동중앙북로8길,355,110,245,0,1,8,28,63,255,0,1,5,10,11,83,0,0,3,18,52,172
2018_4,목동중앙북로16길,257,80,177,0,25,60,86,60,26,0,5,15,24,22,14,0,20,45,62,38,12
2018_4,목동중앙본로7길,117,51,66,0,19,26,37,28,7,0,7,10,11,17,6,0,12,16,26,11,1
2018_4,목동중앙로3길,111,60,51,0,5,8,28,39,31,0,4,2,12,18,24,0,1,6,16,21,7
2018_4,목동중앙로13나길,293,208,85,0,28,118,75,47,25,0,13,82,57,34,22,0,15,36,18,13,3
2018_4,목동중앙남로3가길,546,364,182,0,35,129,131,160,91,0,16,72,79,124,73,0,19,57,52,36,18
2018_4,목동로9길,2360,1508,852,2,146,479,616,552,565,0,51,226,382,374,475,2,95,253,234,178,90
2018_4,목동로19길,1014,363,651,3,136,194,265,263,153,1,41,70,104,84,63,2,95,124,161,179,90
2018_4,목동동로12길,385,140,245,0,40,73,102,109,61,0,5,22,35,34,44,0,35,51,67,75,17
2018_4,목동남로4길,13,6,7,0,0,0,4,8,1,0,0,0,0,5,1,0,0,0,4,3,0
2018_4,남부순환로88길,272,128,144,0,26,54,72,93,27,0,12,22,35,39,20,0,14,32,37,54,7
2018_4,남부순환로79길,339,249,90,0,17,18,63,119,122,0,10,12,37,89,101,0,7,6,26,30,21
2018_4,남부순환로70길,519,317,202,1,26,74,130,154,134,1,8,34,69,93,112,0,18,40,61,61,22
2018_4,남부순환로58길,198,117,81,0,20,41,46,66,25,0,15,29,27,30,16,0,5,12,19,36,9
2018_4,남부순환로40길,18,5,13,0,1,2,8,4,3,0,0,0,2,2,1,0,1,2,6,2,2
2018_4,남부순환로33길,1247,1018,229,0,33,68,107,122,917,0,12,32,51,62,861,0,21,36,56,60,56
2018_4,곰달래로5길,76,46,30,0,22,22,11,16,5,0,14,18,6,6,2,0,8,4,5,10,3
2018_4,곰달래로3길,403,213,190,1,33,64,122,131,52,0,20,33,56,74,30,1,13,31,66,57,22
2018_4,곰달래로2길,297,157,140,1,40,61,87,81,27,1,14,41,50,40,11,0,26,20,37,41,16
2018_4,곰달래로10길,339,235,104,2,19,39,50,121,108,1,7,27,26,83,91,1,12,12,24,38,17
2018_4,가로공원로58길,76,15,61,0,12,9,25,22,8,0,2,2,5,3,3,0,10,7,20,19,5
2018_4,효창원로93길,86,44,42,0,19,23,26,12,6,0,7,9,18,7,3,0,12,14,8,5,3
2018_4,토정로37길,118,54,64,0,21,23,32,27,15,0,8,11,12,13,10,0,13,12,20,14,5
2018_4,월드컵로8길,1704,905,799,6,215,375,347,285,476,5,70,176,198,132,324,1,145,199,149,153,152
2018_4,월드컵로7길,4,2,2,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
2018_4,월드컵로36길,151,68,83,0,15,23,33,46,34,0,3,10,13,21,21,0,12,13,20,25,13
2018_4,월드컵로25길,285,165,120,0,40,84,79,48,34,0,19,52,42,28,24,0,21,32,37,20,10
2018_4,월드컵로19길,544,276,268,5,118,141,119,88,73,3,58,77,67,38,33,2,60,64,52,50,40
2018_4,월드컵로16길,3917,2018,1899,14,860,769,734,715,825,7,372,406,379,263,591,7,488,363,355,452,234
2018_4,월드컵로11길,253,91,162,2,65,60,60,42,24,2,27,22,10,16,14,0,38,38,50,26,10
2018_4,월드컵로10길,1552,812,740,2,411,546,336,155,102,0,132,275,218,111,76,2,279,271,118,44,26
2018_4,와우산로3길,180,101,79,0,34,58,47,31,10,0,9,28,35,21,8,0,25,30,12,10,2
2018_4,와우산로29길,171,87,84,0,55,55,32,17,12,0,24,35,17,6,5,0,31,20,15,11,7
2018_4,와우산로29가길,28,16,12,1,5,4,12,6,0,1,1,1,8,5,0,0,4,3,4,1,0
2018_4,양화진길,439,309,130,1,39,128,123,99,49,0,13,84,92,81,39,1,26,44,31,18,10
2018_4,양화로1길,4169,1985,2184,22,882,1533,1169,380,183,6,223,699,704,255,98,16,659,834,465,125,85
2018_4,양화로11길,395,269,126,1,62,113,114,68,37,0,27,77,86,54,25,1,35,36,28,14,12
2018_4,신촌로30길,26,16,10,6,2,4,6,5,3,5,2,2,2,3,2,1,0,2,4,2,1
2018_4,신촌로28가길,105,40,65,0,14,14,32,22,23,0,1,1,15,8,15,0,13,13,17,14,8
2018_4,신촌로12길,1598,696,902,2,347,354,312,284,299,0,208,202,123,70,93,2,139,152,189,214,206
2018_4,숭문길,5291,4015,1276,5,468,916,1210,1540,1152,2,340,758,999,1063,853,3,128,158,211,477,299
2018_4,숭문8길,110,63,47,0,7,25,36,36,6,0,1,4,24,30,4,0,6,21,12,6,2
2018_4,성지3길,479,242,237,0,111,170,114,55,29,0,35,90,64,34,19,0,76,80,50,21,10
2018_4,성산로4길,1732,1032,700,11,324,399,407,376,215,6,112,240,272,254,148,5,212,159,135,122,67
2018_4,성미산로32길,522,259,263,5,143,146,118,71,39,4,65,88,61,21,20,1,78,58,57,50,19
2018_4,성미산로1길,635,489,146,5,54,117,173,122,164,5,36,85,111,93,159,0,18,32,62,29,5
2018_4,성미산로11길,1103,767,336,6,168,361,267,193,108,5,85,241,189,161,86,1,83,120,78,32,22
2018_4,백범로16길,709,363,346,73,255,180,96,74,31,28,112,96,55,50,22,45,143,84,41,24,9
2018_4,방울내로9안길,354,215,139,3,34,67,115,90,45,1,15,31,68,62,38,2,19,36,47,28,7
2018_4,모래내로7길,253,117,136,0,26,44,71,60,52,0,5,18,35,36,23,0,21,26,36,24,29
2018_4,매봉산로2길,4355,2792,1563,5,1369,1842,779,299,61,3,651,1282,613,199,44,2,718,560,166,100,17
2018_4,망원로2길,200,123,77,0,21,53,62,44,20,0,3,29,44,30,17,0,18,24,18,14,3
2018_4,망원로11길,1076,531,545,1,148,258,281,218,170,1,44,118,167,113,88,0,104,140,114,105,82
2018_4,만리재옛길,1471,632,839,9,529,393,294,151,95,2,261,208,72,41,48,7,268,185,222,110,47
2018_4,마포대로4길,181,100,81,1,19,44,42,41,34,1,12,27,25,17,18,0,7,17,17,24,16
2018_4,마포대로20길,1015,551,464,0,99,289,281,229,117,0,33,148,168,140,62,0,66,141,113,89,55
2018_4,마포대로12길,68,36,32,0,7,9,21,19,12,0,2,4,12,11,7,0,5,5,9,8,5
2018_4,동교로38길,193,121,72,1,58,65,47,17,5,0,34,42,29,13,3,1,24,23,18,4,2
2018_4,동교로27길,3631,1645,1986,11,625,975,698,688,634,3,232,531,433,263,183,8,393,444,265,425,451
2018_4,동교로25길,562,284,278,1,133,247,134,38,9,1,40,128,82,27,6,0,93,119,52,11,3
2018_4,동교로19길,4045,2692,1353,10,637,933,1019,945,501,4,259,620,776,673,360,6,378,313,243,272,141
2018_4,동교로17길,690,359,331,1,114,203,198,117,57,0,41,88,127,72,31,1,73,115,71,45,26
2018_4,독막로8길,359,163,196,0,71,115,88,59,26,0,17,53,49,30,14,0,54,62,39,29,12
2018_4,독막로32길,494,208,286,1,66,125,146,111,45,0,21,54,61,43,29,1,45,71,85,68,16
2018_4,독막로22길,97,51,46,0,18,30,19,13,17,0,5,14,10,10,12,0,13,16,9,3,5
2018_4,도화길,992,476,516,8,160,200,220,189,215,5,56,98,120,76,121,3,104,102,100,113,94
2018_4,도화4길,405,132,273,0,39,75,85,115,91,0,8,25,17,27,55,0,31,50,68,88,36
2018_4,대흥로28길,49,42,7,0,4,19,20,5,1,0,3,15,19,4,1,0,1,4,1,1,0
2018_4,대흥로21길,438,83,355,0,51,78,172,91,46,0,14,21,23,10,15,0,37,57,149,81,31
2018_4,광성로6길,179,112,67,0,19,55,43,31,31,0,8,31,27,21,25,0,11,24,16,10,6
2018_4,홍제내길,103,58,45,0,14,23,26,26,14,0,5,17,13,16,7,0,9,6,13,10,7
2018_4,홍연길,82,45,37,0,1,12,28,32,9,0,1,9,18,15,2,0,0,3,10,17,7
2018_4,통일로39길,5,5,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,0,0,0,0
2018_4,통일로37길,355,135,220,1,68,73,96,72,45,1,18,29,31,35,21,0,50,44,65,37,24
2018_4,통일로11길,9,7,2,0,1,3,3,2,0,0,0,3,2,2,0,0,1,0,1,0,0
2018_4,충정로6길,13115,8020,5095,23,2104,4526,3856,2094,512,9,890,2700,2556,1455,410,14,1214,1826,1300,639,102
2018_4,충정로4길,3082,2015,1067,0,391,1347,975,287,82,0,129,810,750,249,77,0,262,537,225,38,5
2018_4,증가로6길,209,105,104,0,14,33,39,77,46,0,4,18,23,40,20,0,10,15,16,37,26
2018_4,증가로23나길,477,253,224,4,78,126,139,93,37,3,41,72,68,48,21,1,37,54,71,45,16
2018_4,증가로20가길,258,94,164,1,40,65,64,65,23,1,10,23,23,22,15,0,30,42,41,43,8
2018_4,증가로10길,165,83,82,0,18,27,39,40,41,0,1,8,15,24,35,0,17,19,24,16,6
2018_4,응암로1길,389,279,110,0,15,44,101,162,67,0,5,24,68,128,54,0,10,20,33,34,13
2018_4,연희로10길,162,109,53,1,17,26,34,59,25,1,4,19,26,38,21,0,13,7,8,21,4
2018_4,신촌로37길,104,50,54,0,11,11,30,23,29,0,3,2,16,11,18,0,8,9,14,12,11
2018_4,수색로8길,2241,2135,106,0,10,28,55,237,1911,0,7,22,38,217,1851,0,3,6,17,20,60
2018_4,세무서길,336,109,227,0,45,75,82,82,52,0,4,16,27,35,27,0,41,59,55,47,25
2018_4,세검정로1길,276,100,176,1,29,75,75,57,39,0,11,15,18,30,26,1,18,60,57,27,13
2018_4,북아현로4길,432,91,341,1,36,60,78,147,110,0,9,18,16,23,25,1,27,42,62,124,85
2018_4,모래내로15길,126,40,86,0,10,18,35,35,28,0,3,3,12,14,8,0,7,15,23,21,20
2018_4,명지대길,401,292,109,0,39,50,77,119,116,0,18,32,45,92,105,0,21,18,32,27,11
2018_4,독립문로8길,781,307,474,2,142,193,182,171,91,2,39,72,91,57,46,0,103,121,91,114,45
2018_4,가재울로6길,26,18,8,0,5,3,10,2,6,0,2,2,9,1,4,0,3,1,1,1,2
2018_4,통일로92길,93,42,51,1,18,17,21,23,13,1,10,9,10,5,7,0,8,8,11,18,6
2018_4,통일로87길,224,100,124,0,17,37,53,71,46,0,7,18,21,27,27,0,10,19,32,44,19
2018_4,통일로78길,212,59,153,0,34,40,45,35,58,0,4,17,13,7,18,0,30,23,32,28,40
2018_4,진흥로1길,556,172,384,0,84,131,172,123,46,0,17,49,43,34,29,0,67,82,129,89,17
2018_4,진흥로12길,509,214,295,1,43,101,170,113,81,0,13,39,72,44,46,1,30,62,98,69,35
2018_4,증산서길,401,277,124,0,36,60,75,90,140,0,6,31,43,65,132,0,30,29,32,25,8
2018_4,증산로9길,84,27,57,0,13,19,23,25,4,0,5,6,9,4,3,0,8,13,14,21,1
2018_4,증산로5길,747,388,359,1,58,126,171,226,165,0,28,50,66,124,120,1,30,76,105,102,45
2018_4,증산로21길,236,140,96,0,16,34,33,75,78,0,7,13,16,46,58,0,9,21,17,29,20
2018_4,증산로17길,683,298,385,0,40,83,152,176,232,0,13,33,69,90,93,0,27,50,83,86,139
2018_4,증산로15길,230,87,143,0,20,38,51,65,56,0,5,13,18,27,24,0,15,25,33,38,32
2018_4,증산로13길,71,36,35,0,5,11,11,34,10,0,2,8,6,14,6,0,3,3,5,20,4
2018_4,응암로34길,60,38,22,1,7,13,11,17,11,0,4,7,5,11,11,1,3,6,6,6,0
2018_4,응암로22길,187,67,120,0,19,29,49,56,34,0,7,11,20,15,14,0,12,18,29,41,20
2018_4,응암로14길,456,169,287,0,70,92,125,108,61,0,20,25,47,45,32,0,50,67,78,63,29
2018_4,응암로13길,301,129,172,2,52,48,87,78,34,2,28,22,34,28,15,0,24,26,53,50,19
2018_4,응암로12길,198,115,83,1,18,47,54,52,26,1,6,30,30,28,20,0,12,17,24,24,6
2018_4,은평로8길,247,115,132,0,41,36,59,62,49,0,15,21,33,23,23,0,26,15,26,39,26
2018_4,은평로3길,301,104,197,0,43,65,85,69,39,0,12,27,21,18,26,0,31,38,64,51,13
2018_4,은평로20길,6,2,4,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,3,1,0
2018_4,은평로13길,364,220,144,1,30,55,96,105,77,0,13,34,56,58,59,1,17,21,40,47,18
2018_4,은평로10길,287,144,143,1,29,59,75,65,58,1,10,31,32,34,36,0,19,28,43,31,22
2018_4,연서로5길,41,15,26,0,4,8,14,12,3,0,2,3,4,5,1,0,2,5,10,7,2
2018_4,연서로41길,242,75,167,0,21,59,76,56,30,0,7,21,18,15,14,0,14,38,58,41,16
2018_4,연서로3길,113,46,67,2,15,19,30,34,13,0,8,10,11,11,6,2,7,9,19,23,7
2018_4,연서로34길,150,57,93,2,16,33,39,41,19,2,5,12,13,14,11,0,11,21,26,27,8
2018_4,연서로33길,33,13,20,0,5,11,8,6,3,0,1,4,4,3,1,0,4,7,4,3,2
2018_4,연서로29길,300,93,207,1,39,70,91,71,28,1,5,27,22,24,14,0,34,43,69,47,14
2018_4,연서로28길,732,356,376,2,106,145,171,154,154,1,53,72,89,66,75,1,53,73,82,88,79
2018_4,연서로27길,82,23,59,1,15,16,22,19,9,1,1,5,4,6,6,0,14,11,18,13,3
2018_4,연서로21길,290,156,134,0,30,49,97,78,36,0,16,33,46,39,22,0,14,16,51,39,14
2018_4,연서로17길,1155,339,816,3,188,218,273,298,175,3,39,95,94,50,58,0,149,123,179,248,117
2018_4,연서로16길,263,103,160,0,49,70,58,63,23,0,13,23,28,25,14,0,36,47,30,38,9
2018_4,연서로13길,693,206,487,6,78,157,197,193,62,0,19,63,69,35,20,6,59,94,128,158,42
2018_4,연서로11길,239,111,128,0,18,44,72,76,29,0,10,17,37,30,17,0,8,27,35,46,12
2018_4,역말로9길,20,14,6,0,1,7,7,2,3,0,1,5,5,1,2,0,0,2,2,1,1
2018_4,수색로18길,37,22,15,0,4,9,8,11,5,0,2,4,3,9,4,0,2,5,5,2,1
2018_4,서오릉로8길,14,2,12,0,4,5,3,2,0,0,0,2,0,0,0,0,4,3,3,2,0
2018_4,서오릉로21길,411,99,312,0,30,50,93,92,146,0,6,8,30,19,36,0,24,42,63,73,110
2018_4,불광천길,200,99,101,1,20,41,36,68,34,1,10,19,20,30,19,0,10,22,16,38,15
2018_4,갈현로7길,913,265,648,0,167,231,199,216,100,0,49,79,65,45,27,0,118,152,134,171,73
2018_4,갈현로41길,123,50,73,0,10,23,29,31,30,0,3,13,10,16,8,0,7,10,19,15,22
2018_4,갈현로33길,37,8,29,0,6,7,9,13,2,0,0,2,2,2,2,0,6,5,7,11,0
2018_4,갈현로1길,203,88,115,0,24,41,51,42,45,0,13,26,21,8,20,0,11,15,30,34,25
2018_4,가좌로7길,57,25,32,0,9,8,16,12,12,0,1,2,6,6,10,0,8,6,10,6,2
2018_4,한글비석로44길,397,211,186,0,24,60,80,127,106,0,5,36,32,64,74,0,19,24,48,63,32
2018_4,한글비석로24길,409,160,249,0,22,51,86,129,121,0,4,28,36,40,52,0,18,23,50,89,69
2018_4,한글비석로22길,782,353,429,4,72,145,191,221,149,1,19,77,90,97,69,3,53,68,101,124,80
2018_4,석계로1길,110,58,52,0,6,10,38,33,23,0,3,6,21,18,10,0,3,4,17,15,13
2018_4,상계로9가길,305,104,201,0,38,52,84,77,54,0,6,18,28,27,25,0,32,34,56,50,29
2018_4,상계로12길,19,12,7,0,0,0,6,11,2,0,0,0,4,6,2,0,0,0,2,5,0
2018_4,동일로242길,244,161,83,0,8,29,59,56,92,0,5,14,36,32,74,0,3,15,23,24,18
2018_4,동일로192길,458,202,256,0,36,67,101,138,116,0,16,37,47,54,48,0,20,30,54,84,68
2018_4,동일로173가길,2867,1654,1213,9,337,545,728,753,495,6,173,418,442,315,300,3,164,127,286,438,195
2018_4,공릉로58길,148,51,97,0,7,15,44,49,33,0,4,9,14,14,10,0,3,6,30,35,23
2018_4,해등로16길,75,59,16,1,3,17,34,14,6,1,2,14,25,13,4,0,1,3,9,1,2
2018_4,우이천로4다길,191,115,76,2,17,32,44,67,29,2,7,19,23,43,21,0,10,13,21,24,8
2018_4,우이천로32길,91,56,35,0,10,22,24,24,11,0,3,18,13,14,8,0,7,4,11,10,3
2018_4,시루봉로23길,49,22,27,0,6,13,17,7,6,0,1,8,6,3,4,0,5,5,11,4,2
2018_4,삼양로144길,73,55,18,0,6,15,19,19,14,0,4,13,10,15,13,0,2,2,9,4,1
2018_4,방학로6가길,202,109,93,0,13,33,63,59,34,0,3,16,33,31,26,0,10,17,30,28,8
2018_4,방학로5길,137,70,67,1,15,17,28,44,32,0,14,10,13,20,13,1,1,7,15,24,19
2018_4,방학로15길,304,193,111,0,22,26,58,108,90,0,4,10,31,70,78,0,18,16,27,38,12
2018_4,방학로10길,215,104,111,0,14,18,26,49,108,0,7,11,8,18,60,0,7,7,18,31,48
2018_4,도봉산4길,320,277,43,0,6,17,86,142,69,0,4,13,78,126,56,0,2,4,8,16,13
2018_4,도봉로181길,185,82,103,2,21,36,49,54,23,1,8,18,20,20,15,1,13,18,29,34,8
2018_4,도봉로169나길,272,104,168,0,28,47,53,91,53,0,8,20,23,34,19,0,20,27,30,57,34
2018_4,도봉로156길,282,144,138,2,41,73,74,52,40,1,21,36,39,24,23,1,20,37,35,28,17
2018_4,도봉로152가길,423,345,78,0,15,31,60,153,164,0,3,20,42,135,145,0,12,11,18,18,19
2018_4,도봉로147길,557,320,237,2,48,127,129,165,86,0,20,91,90,87,32,2,28,36,39,78,54
2018_4,도봉로114길,567,199,368,2,107,141,125,138,54,1,20,52,45,52,29,1,87,89,80,86,25
2018_4,도봉로109길,30,9,21,0,8,1,8,6,7,0,3,0,1,0,5,0,5,1,7,6,2
2018_4,도당로29길,870,509,361,7,144,219,211,178,111,6,60,132,107,109,95,1,84,87,104,69,16
2018_4,도당로19길,190,99,91,0,18,30,66,58,18,0,8,18,33,31,9,0,10,12,33,27,9
2018_4,도당로13바길,205,77,128,1,19,32,57,61,35,0,4,21,20,14,18,1,15,11,37,47,17
2018_4,도당로13가길,155,66,89,0,14,28,39,46,28,0,5,12,19,18,12,0,9,16,20,28,16
2018_4,덕릉로60길,90,54,36,0,10,17,31,23,9,0,4,10,19,14,7,0,6,7,12,9,2
