Date,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2018_4,노해로63다길,649,261,388,1,93,175,157,144,79,0,19,83,76,48,35,1,74,92,81,96,44
2018_4,노해로60길,325,140,185,1,48,70,86,83,37,0,10,30,38,41,21,1,38,40,48,42,16
2018_4,한천로140길,111,51,60,0,3,23,23,34,28,0,0,12,11,12,16,0,3,11,12,22,12
2018_4,한천로139가길,50,29,21,0,5,10,22,9,4,0,3,7,12,5,2,0,2,3,10,4,2
2018_4,한천로132길,332,132,200,2,54,72,70,76,58,1,13,32,29,29,28,1,41,40,41,47,30
2018_4,한천로130길,279,120,159,0,36,72,82,71,18,0,10,24,36,38,12,0,26,48,46,33,6
2018_4,한천로124나길,111,65,46,0,8,17,30,33,23,0,4,13,14,18,16,0,4,4,16,15,7
2018_4,한천로109길,608,267,341,3,113,121,162,151,58,2,42,50,77,64,32,1,71,71,85,87,26
2018_4,인수봉로79길,158,41,117,0,19,48,40,35,16,0,7,5,10,11,8,0,12,43,30,24,8
2018_4,인수봉로72길,82,37,45,0,11,14,23,19,15,0,2,6,10,9,10,0,9,8,13,10,5
2018_4,오패산로67길,583,286,297,3,71,119,149,142,99,1,24,64,76,71,50,2,47,55,73,71,49
2018_4,오패산로52길,102,36,66,0,13,22,27,27,13,0,6,5,8,10,7,0,7,17,19,17,6
2018_4,오패산로30길,10,6,4,0,0,2,3,4,1,0,0,1,2,2,1,0,0,1,1,2,0
2018_4,수유로12길,236,153,83,0,27,66,61,42,40,0,11,48,39,25,30,0,16,18,22,17,10
2018_4,솔샘로65길,472,202,270,3,39,90,123,144,73,0,6,25,48,71,52,3,33,65,75,73,21
2018_4,솔매로50길,704,274,430,3,81,177,206,174,63,3,23,59,68,75,46,0,58,118,138,99,17
2018_4,솔매로45길,196,90,106,0,17,33,53,58,35,0,8,14,25,29,14,0,9,19,28,29,21
2018_4,솔매로41길,86,21,65,0,12,14,22,28,10,0,2,2,7,5,5,0,10,12,15,23,5
2018_4,삼양로93길,17,4,13,0,0,1,5,10,1,0,0,0,1,2,1,0,0,1,4,8,0
2018_4,삼양로77길,419,147,272,0,45,81,117,113,63,0,18,39,36,34,20,0,27,42,81,79,43
2018_4,삼양로54길,8,4,4,0,0,2,1,5,0,0,0,1,0,3,0,0,0,1,1,2,0
2018_4,삼양로41길,306,141,165,0,24,64,86,84,48,0,10,27,44,34,26,0,14,37,42,50,22
2018_4,삼양로24길,101,51,50,0,12,20,29,20,20,0,8,12,13,7,11,0,4,8,16,13,9
2018_4,삼양로20길,137,48,89,1,15,27,36,45,13,0,1,8,12,16,11,1,14,19,24,29,2
2018_4,삼각산로28길,833,401,432,0,59,148,165,201,260,0,21,68,81,105,126,0,38,80,84,96,134
2018_4,도봉로99길,217,103,114,0,19,40,71,60,27,0,9,19,33,27,15,0,10,21,38,33,12
2018_4,도봉로8길,258,196,62,1,50,73,66,42,26,1,43,66,48,23,15,0,7,7,18,19,11
2018_4,도봉로76길,389,212,177,3,36,60,85,84,121,0,20,35,41,36,80,3,16,25,44,48,41
2018_4,도봉로67길,6,3,3,0,1,0,2,2,1,0,0,0,2,0,1,0,1,0,0,2,0
2018_4,도봉로45길,113,67,46,0,6,10,35,27,35,0,2,9,18,14,24,0,4,1,17,13,11
2018_4,도봉로18길,382,178,204,0,31,63,105,111,72,0,11,36,54,40,37,0,20,27,51,71,35
2018_4,도봉로13길,26,9,17,0,1,3,3,13,6,0,0,1,0,4,4,0,1,2,3,9,2
2018_4,덕릉로41길,794,628,166,0,78,260,172,231,53,0,47,224,140,190,27,0,31,36,32,41,26
2018_4,덕릉로40길,919,715,204,0,71,85,225,350,188,0,45,54,176,299,141,0,26,31,49,51,47
2018_4,노해로33길,32,11,21,0,10,6,7,8,1,0,2,1,2,5,1,0,8,5,5,3,0
2018_4,노해로17길,252,75,177,0,26,35,49,80,62,0,7,18,23,14,13,0,19,17,26,66,49
2018_4,화랑로40길,185,103,82,0,27,42,37,58,21,0,12,20,22,34,15,0,15,22,15,24,6
2018_4,화랑로32길,466,349,117,8,58,172,143,65,20,1,24,139,111,56,18,7,34,33,32,9,2
2018_4,화랑로1길,161,85,76,0,18,32,29,59,23,0,5,18,18,36,8,0,13,14,11,23,15
2018_4,화랑로19길,561,316,245,0,67,111,172,134,77,0,37,48,106,74,51,0,30,63,66,60,26
2018_4,화랑로14길,33,15,18,0,4,6,12,7,4,0,1,2,6,3,3,0,3,4,6,4,1
2018_4,화랑로13길,83,40,43,0,7,18,29,24,5,0,1,8,13,14,4,0,6,10,16,10,1
2018_4,한천로76길,135,77,58,0,7,21,39,37,31,0,4,15,27,18,13,0,3,6,12,19,18
2018_4,한천로101가길,46,28,18,0,3,9,7,18,9,0,2,7,3,11,5,0,1,2,4,7,4
2018_4,창경궁로43길,29,21,8,0,5,4,9,6,5,0,4,4,7,3,3,0,1,0,2,3,2
2018_4,지봉로20길,118,67,51,0,11,26,27,31,23,0,4,11,16,19,17,0,7,15,11,12,6
2018_4,종암로5길,132,88,44,0,12,39,30,31,20,0,9,30,21,16,12,0,3,9,9,15,8
2018_4,종암로24가길,294,137,157,0,51,65,71,71,36,0,19,25,29,40,24,0,32,40,42,31,12
2018_4,종암로21길,250,44,206,1,14,29,56,93,57,0,5,7,16,13,3,1,9,22,40,80,54
2018_4,종암로19길,408,132,276,2,89,67,88,104,58,1,24,34,33,21,19,1,65,33,55,83,39
2018_4,종암로16길,89,38,51,0,10,19,22,19,19,0,1,10,6,8,13,0,9,9,16,11,6
2018_4,정릉로8길,196,116,80,0,32,46,38,49,31,0,14,25,23,28,26,0,18,21,15,21,5
2018_4,정릉로27길,212,95,117,2,35,50,47,49,29,0,18,22,22,16,17,2,17,28,25,33,12
2018_4,장위로50길,685,411,274,1,91,78,138,211,166,0,33,35,89,122,132,1,58,43,49,89,34
2018_4,장월로1길,341,173,168,2,60,89,74,64,52,0,20,50,42,31,30,2,40,39,32,33,22
2018_4,인촌로6길,3273,1916,1357,11,378,577,733,769,805,4,189,388,406,407,522,7,189,189,327,362,283
2018_4,인촌로5길,26,2,24,0,1,2,6,13,4,0,0,0,0,1,1,0,1,2,6,12,3
2018_4,인촌로24길,236,154,82,0,47,74,70,25,20,0,23,63,48,12,8,0,24,11,22,13,12
2018_4,개운사길,3713,2231,1482,9,387,1114,1021,838,344,3,154,520,648,642,264,6,233,594,373,196,80
2018_4,인촌로1길,150,102,48,0,15,42,42,32,19,0,6,27,32,23,14,0,9,15,10,9,5
2018_4,인촌로17가길,3323,1184,2139,0,855,1153,752,461,102,0,162,344,357,241,80,0,693,809,395,220,22
2018_4,오패산로4길,624,194,430,4,111,128,130,142,109,1,33,43,43,33,41,3,78,85,87,109,68
2018_4,오패산로3길,1178,659,519,6,235,279,321,236,101,1,89,167,218,127,57,5,146,112,103,109,44
2018_4,오패산로19길,41,18,23,0,6,17,11,5,2,0,0,10,6,1,1,0,6,7,5,4,1
2018_4,안암로5길,612,379,233,2,84,138,178,128,82,0,33,77,112,93,64,2,51,61,66,35,18
2018_4,아리랑로4길,558,217,341,5,36,94,130,166,127,2,12,33,47,59,64,3,24,61,83,107,63
2018_4,솔샘로6길,154,70,84,0,35,36,42,28,13,0,10,23,19,11,7,0,25,13,23,17,6
2018_4,성북로8길,56,25,31,0,14,18,12,8,4,0,3,7,7,5,3,0,11,11,5,3,1
2018_4,삼양로8길,65,41,24,0,13,14,14,19,5,0,6,9,10,12,4,0,7,5,4,7,1
2018_4,삼선교로16가길,735,419,316,0,167,124,160,203,81,0,83,57,100,126,53,0,84,67,60,77,28
2018_4,삼선교로10다길,94,52,42,0,15,25,25,18,11,0,7,17,12,11,5,0,8,8,13,7,6
2018_4,삼선교로10길,295,123,172,1,41,62,83,64,44,1,15,29,25,32,21,0,26,33,58,32,23
2018_4,보문로32길,1017,413,604,0,292,189,242,203,91,0,25,84,124,125,55,0,267,105,118,78,36
2018_4,보문로31길,702,285,417,1,111,185,168,143,94,0,39,82,70,50,44,1,72,103,98,93,50
2018_4,보문로13길,931,600,331,0,9,25,60,101,736,0,3,13,19,43,522,0,6,12,41,58,214
2018_4,보국문로16길,389,251,138,1,30,47,75,125,111,0,13,31,44,89,74,1,17,16,31,36,37
2018_4,동소문로26가길,230,109,121,1,39,47,54,47,42,1,12,22,28,27,19,0,27,25,26,20,23
2018_4,동소문로15길,128,57,71,0,25,46,37,16,4,0,7,24,20,4,2,0,18,22,17,12,2
2018_4,동소문로13길,435,223,212,0,80,112,112,67,64,0,24,58,66,36,39,0,56,54,46,31,25
2018_4,돌곶이로8길,182,87,95,0,18,46,62,35,21,0,5,18,31,23,10,0,13,28,31,12,11
2018_4,돌곶이로41길,43,20,23,0,3,9,13,15,3,0,0,5,6,7,2,0,3,4,7,8,1
2018_4,돌곶이로28길,227,143,84,0,38,72,64,33,20,0,17,57,40,18,11,0,21,15,24,15,9
2018_4,돌곶이로27길,71,45,26,0,7,11,13,27,13,0,4,6,8,18,9,0,3,5,5,9,4
2018_4,돌곶이로22길,132,68,64,0,19,28,29,31,25,0,4,14,17,13,20,0,15,14,12,18,5
2018_4,길음로7길,8,5,3,0,0,2,4,0,2,0,0,1,3,0,1,0,0,1,1,0,1
2018_4,중랑천로10길,770,382,388,9,174,157,203,134,93,5,81,66,105,71,54,4,93,91,98,63,39
2018_4,용마산로94길,456,279,177,0,87,46,120,137,66,0,43,26,66,91,53,0,44,20,54,46,13
2018_4,용마산로118길,566,275,291,0,75,126,163,118,84,0,25,62,75,62,51,0,50,64,88,56,33
2018_4,용마산로112길,356,151,205,0,40,50,73,93,100,0,15,26,30,35,45,0,25,24,43,58,55
2018_4,용마산로100길,433,294,139,0,36,41,69,130,157,0,5,13,38,101,137,0,31,28,31,29,20
2018_4,신내로7가길,276,67,209,0,35,56,74,81,30,0,5,10,15,25,12,0,30,46,59,56,18
2018_4,사가정로54길,135,46,89,2,30,23,33,28,19,0,7,5,13,11,10,2,23,18,20,17,9
2018_4,사가정로42길,84,24,60,0,1,10,17,26,30,0,1,0,4,7,12,0,0,10,13,19,18
2018_4,봉화산로56길,558,151,407,2,66,91,109,180,110,1,23,43,33,31,20,1,43,48,76,149,90
2018_4,봉화산로4길,412,158,254,0,31,55,116,140,70,0,9,31,51,38,29,0,22,24,65,102,41
2018_4,봉화산로30길,354,217,137,0,31,43,93,109,78,0,10,17,53,70,67,0,21,26,40,39,11
2018_4,봉우재로33길,114,43,71,0,36,24,15,27,12,0,19,7,5,5,7,0,17,17,10,22,5
2018_4,면목로78길,254,146,108,0,21,38,76,75,44,0,8,25,42,38,33,0,13,13,34,37,11
2018_4,면목로56길,205,154,51,0,12,30,38,69,56,0,3,13,27,58,53,0,9,17,11,11,3
2018_4,면목로55길,364,109,255,1,40,62,94,110,57,0,4,22,32,32,19,1,36,40,62,78,38
2018_4,면목로49길,545,182,363,0,159,189,122,60,15,0,21,68,55,28,10,0,138,121,67,32,5
2018_4,면목로48길,122,61,61,0,21,22,35,29,15,0,14,14,16,11,6,0,7,8,19,18,9
2018_4,면목로45길,67,30,37,0,9,18,22,8,10,0,4,4,12,3,7,0,5,14,10,5,3
2018_4,면목로33길,405,163,242,2,47,88,109,109,50,0,11,35,41,43,33,2,36,53,68,66,17
2018_4,면목로21길,32,25,7,0,1,4,13,8,6,0,0,4,10,5,6,0,1,0,3,3,0
2018_4,망우로73길,8,4,4,0,0,0,4,3,1,0,0,0,2,1,1,0,0,0,2,2,0
2018_4,망우로68길,83,28,55,0,14,18,24,20,7,0,0,4,7,12,5,0,14,14,17,8,2
2018_4,동일로163길,90,57,33,0,12,19,30,19,10,0,5,15,17,15,5,0,7,4,13,4,5
2018_4,동일로157길,223,122,101,0,30,46,65,56,26,0,8,27,39,32,16,0,22,19,26,24,10
2018_4,동일로149길,1154,859,295,0,168,329,289,307,61,0,121,232,215,247,44,0,47,97,74,60,17
2018_4,동일로140길,189,84,105,2,16,40,51,56,24,1,6,19,23,23,12,1,10,21,28,33,12
2018_4,동일로139길,64,35,29,0,5,11,20,19,9,0,1,7,10,15,2,0,4,4,10,4,7
2018_4,동일로139가길,1207,688,519,0,95,190,214,186,522,0,39,97,119,74,359,0,56,93,95,112,163
2018_4,동일로130길,118,46,72,0,11,23,35,33,16,0,5,9,9,13,10,0,6,14,26,20,6
2018_4,동일로123길,184,96,88,0,29,33,54,42,26,0,15,20,23,23,15,0,14,13,31,19,11
2018_4,동일로112길,156,71,85,0,13,22,43,49,29,0,5,9,12,27,18,0,8,13,31,22,11
2018_4,동일로101길,289,116,173,0,30,56,75,87,41,0,9,23,35,28,21,0,21,33,40,59,20
2018_4,동일로100길,74,36,38,0,2,4,3,26,39,0,2,3,0,10,21,0,0,1,3,16,18
2018_4,답십리로75길,106,55,51,0,14,21,37,23,11,0,4,10,19,15,7,0,10,11,18,8,4
2018_4,공릉로2길,665,299,366,3,88,151,159,152,112,1,25,62,73,78,60,2,63,89,86,74,52
2018_4,공릉로12가길,28,19,9,0,5,4,6,4,9,0,2,3,4,3,7,0,3,1,2,1,2
2018_4,겸재로54길,107,44,63,0,8,15,26,43,15,0,3,9,10,14,8,0,5,6,16,29,7
2018_4,겸재로36길,242,195,47,0,11,15,40,88,88,0,4,11,34,68,78,0,7,4,6,20,10
2018_4,겸재로29길,449,182,267,1,55,81,134,118,60,0,12,32,55,52,31,1,43,49,79,66,29
2018_4,휘경로3길,232,114,118,3,54,58,55,43,19,2,20,30,32,21,9,1,34,28,23,22,10
2018_4,휘경로2길,9,2,7,0,4,2,2,1,0,0,0,0,1,1,0,0,4,2,1,0,0
2018_4,휘경로23길,19,4,15,0,3,3,10,3,0,0,1,2,1,0,0,0,2,1,9,3,0
2018_4,휘경로14길,128,46,82,0,5,4,18,24,77,0,2,2,6,9,27,0,3,2,12,15,50
2018_4,한천로46길,323,95,228,3,36,49,103,90,42,2,7,16,26,23,21,1,29,33,77,67,21
2018_4,한천로40길,302,150,152,0,23,45,83,98,53,0,13,28,38,47,24,0,10,17,45,51,29
2018_4,한천로33길,81,40,41,0,10,23,14,16,18,0,7,13,8,7,5,0,3,10,6,9,13
2018_4,한천로14길,584,344,240,1,70,122,148,154,89,1,36,78,98,79,52,0,34,44,50,75,37
2018_4,천호대로97길,343,218,125,1,34,66,93,97,52,0,11,44,58,65,40,1,23,22,35,32,12
2018_4,천호대로77길,2055,1049,1006,5,172,357,378,449,694,3,72,197,228,222,327,2,100,160,150,227,367
2018_4,천호대로45길,122,66,56,0,7,16,27,34,38,0,3,9,17,15,22,0,4,7,10,19,16
2018_4,천호대로17길,2257,1465,792,7,289,517,447,451,546,7,112,314,271,312,449,0,177,203,176,139,97
2018_4,천호대로12길,806,529,277,5,158,228,170,169,76,2,88,151,113,123,52,3,70,77,57,46,24
2018_4,천장산로7길,1481,901,580,0,99,338,458,421,165,0,27,155,276,309,134,0,72,183,182,112,31
2018_4,제기로5길,224,95,129,0,7,25,58,76,58,0,2,22,30,23,18,0,5,3,28,53,40
2018_4,제기로21길,232,153,79,0,29,35,73,74,21,0,13,16,54,57,13,0,16,19,19,17,8
2018_4,전농로4길,689,425,264,1,71,170,177,161,109,0,37,105,114,103,66,1,34,65,63,58,43
2018_4,전농로3길,73,36,37,1,13,13,22,17,7,1,5,9,12,6,3,0,8,4,10,11,4
2018_4,전농로29길,321,141,180,1,38,83,102,73,24,0,10,41,43,31,16,1,28,42,59,42,8
2018_4,장한로8길,802,474,328,0,100,146,237,210,109,0,35,71,144,126,98,0,65,75,93,84,11
2018_4,장한로5길,3043,2165,878,11,566,862,699,600,305,2,311,606,539,465,242,9,255,256,160,135,63
2018_4,장한로27길,140,39,101,2,39,33,24,23,19,1,8,10,10,4,6,1,31,23,14,19,13
2018_4,장한로27가길,422,201,221,1,35,58,94,157,77,1,16,39,54,70,21,0,19,19,40,87,56
2018_4,장한로26길,533,253,280,5,70,118,123,127,90,2,18,55,57,67,54,3,52,63,66,60,36
2018_4,장한로26가길,328,151,177,0,40,60,61,110,57,0,18,33,33,40,27,0,22,27,28,70,30
2018_4,장한로25길,1042,478,564,4,139,225,275,250,149,3,36,99,127,127,86,1,103,126,148,123,63
2018_4,장한로14길,184,150,34,0,7,21,47,56,53,0,4,12,34,49,51,0,3,9,13,7,2
2018_4,이문로42길,270,115,155,1,33,60,68,68,40,1,7,18,34,24,31,0,26,42,34,44,9
2018_4,왕산로43길,897,386,511,2,137,230,220,202,106,2,34,94,105,88,63,0,103,136,115,114,43
2018_4,왕산로33길,158,108,50,0,7,19,39,49,44,0,7,15,33,25,28,0,0,4,6,24,16
2018_4,왕산로32길,6,5,1,0,0,0,2,1,3,0,0,0,2,1,2,0,0,0,0,0,1
2018_4,약령시로17길,340,163,177,2,19,65,64,102,88,2,9,39,35,52,26,0,10,26,29,50,62
2018_4,서울시립대로4길,659,356,303,1,131,106,133,165,123,1,82,70,72,75,56,0,49,36,61,90,67
2018_4,서울시립대로29길,221,123,98,1,20,39,62,57,42,0,10,23,32,31,27,1,10,16,30,26,15
2018_4,서울시립대로16길,136,32,104,0,20,31,42,27,16,0,4,4,11,9,4,0,16,27,31,18,12
2018_4,사가정로2길,86,67,19,0,9,21,23,14,19,0,8,17,19,9,14,0,1,4,4,5,5
2018_4,사가정로23가길,98,64,34,0,18,27,21,14,18,0,12,19,10,10,13,0,6,8,11,4,5
2018_4,사가정로13길,278,82,196,0,24,76,79,60,39,0,5,19,27,12,19,0,19,57,52,48,20
2018_4,무학로45길,345,204,141,0,40,83,92,62,68,0,18,47,59,38,42,0,22,36,33,24,26
2018_4,무학로16길,1213,1110,103,0,96,222,403,299,193,0,72,197,373,280,188,0,24,25,30,19,5
2018_4,망우로21길,196,103,93,0,25,39,37,41,54,0,7,16,17,21,42,0,18,23,20,20,12
2018_4,망우로18길,363,121,242,1,88,98,96,58,22,0,16,24,43,28,10,1,72,74,53,30,12
2018_4,망우로18가길,71,30,41,0,15,17,18,12,9,0,8,9,5,4,4,0,7,8,13,8,5
2018_4,답십리로72길,4,2,2,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1
2018_4,답십리로69길,926,401,525,1,145,189,230,224,137,1,50,85,91,87,87,0,95,104,139,137,50
2018_4,답십리로68길,97,60,37,0,7,11,32,27,20,0,3,7,21,15,14,0,4,4,11,12,6
2018_4,답십리로64길,355,213,142,0,50,100,106,56,43,0,23,59,71,32,28,0,27,41,35,24,15
2018_4,답십리로63길,81,50,31,1,10,22,9,31,8,0,6,12,4,20,8,1,4,10,5,11,0
2018_4,답십리로60길,14,6,8,0,1,0,4,7,2,0,0,0,2,3,1,0,1,0,2,4,1
2018_4,답십리로56길,16,13,3,0,1,3,6,4,2,0,1,2,6,3,1,0,0,1,0,1,1
2018_4,답십리로23길,6,4,2,0,0,1,1,4,0,0,0,0,1,3,0,0,0,1,0,1,0
2018_4,난계로30길,131,89,42,2,10,24,31,39,25,0,3,18,19,28,21,2,7,6,12,11,4
2018_4,경희대로3길,289,185,104,1,48,110,69,42,19,0,15,71,55,32,12,1,33,39,14,10,7
2018_4,천호대로129길,230,85,145,0,27,41,76,53,33,0,5,14,32,16,18,0,22,27,44,37,15
2018_4,천호대로123길,294,114,180,0,33,50,60,101,50,0,9,21,20,39,25,0,24,29,40,62,25
2018_4,천호대로109길,1212,662,550,6,196,316,304,241,149,4,90,177,158,131,102,2,106,139,146,110,47
2018_4,자양번영로3길,87,37,50,0,8,12,23,28,16,0,4,5,10,9,9,0,4,7,13,19,7
2018_4,자양로53길,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2018_4,자양로50길,24,9,15,1,5,4,4,5,5,1,0,2,1,3,2,0,5,2,3,2,3
2018_4,자양로45길,570,294,276,3,93,139,153,116,66,1,34,73,95,57,34,2,59,66,58,59,32
2018_4,자양로26길,298,112,186,0,24,66,78,75,55,0,4,22,33,29,24,0,20,44,45,46,31
2018_4,자양로15길,331,227,104,0,23,82,76,74,76,0,8,49,44,59,67,0,15,33,32,15,9
2018_4,자양로11길,1347,689,658,5,261,297,319,285,180,1,77,141,184,175,111,4,184,156,135,110,69
2018_4,용마산로3길,1005,588,417,7,104,219,249,252,174,4,54,125,134,142,129,3,50,94,115,110,45
2018_4,용마산로21길,171,84,87,0,24,30,50,49,18,0,6,14,26,25,13,0,18,16,24,24,5
2018_4,아차산로78길,2678,1322,1356,9,500,829,591,464,285,4,142,424,360,233,159,5,358,405,231,231,126
2018_4,아차산로65길,675,447,228,1,87,143,201,165,78,0,37,96,131,120,63,1,50,47,70,45,15
2018_4,아차산로55길,398,219,179,0,48,99,104,94,53,0,23,51,62,52,31,0,25,48,42,42,22
2018_4,아차산로51길,243,144,99,0,23,53,76,52,39,0,13,29,50,27,25,0,10,24,26,25,14
2018_4,아차산로40길,536,306,230,2,105,105,137,108,79,1,45,57,70,64,69,1,60,48,67,44,10
2018_4,면목로17길,272,174,98,0,51,50,74,59,38,0,21,26,50,47,30,0,30,24,24,12,8
2018_4,뚝섬로64길,300,162,138,0,26,67,73,64,70,0,9,25,35,35,58,0,17,42,38,29,12
2018_4,뚝섬로58길,189,61,128,0,9,35,56,66,23,0,1,9,18,20,13,0,8,26,38,46,10
2018_4,뚝섬로54길,152,93,59,0,19,32,47,38,16,0,10,24,25,26,8,0,9,8,22,12,8
2018_4,뚝섬로48길,847,387,460,3,118,177,217,201,131,2,49,76,101,89,70,1,69,101,116,112,61
2018_4,뚝섬로24길,96,30,66,0,12,9,22,41,12,0,3,3,4,12,8,0,9,6,18,29,4
2018_4,뚝섬로23길,110,63,47,0,7,16,30,34,23,0,1,9,14,21,18,0,6,7,16,13,5
2018_4,동일로24길,16,4,12,0,5,4,2,4,1,0,1,1,1,0,1,0,4,3,1,4,0
2018_4,동일로18길,200,84,116,0,37,41,51,51,20,0,14,15,21,21,13,0,23,26,30,30,7
2018_4,능동로4길,236,101,135,0,32,47,58,58,41,0,8,13,29,24,27,0,24,34,29,34,14
2018_4,능동로3길,204,99,105,0,28,28,57,46,45,0,16,16,22,20,25,0,12,12,35,26,20
2018_4,능동로34길,911,509,402,1,136,197,213,178,186,0,52,105,116,103,133,1,84,92,97,75,53
2018_4,능동로19길,324,212,112,0,49,84,76,78,37,0,30,66,45,41,30,0,19,18,31,37,7
2018_4,능동로13길,332,138,194,2,39,63,79,92,57,1,13,27,37,28,32,1,26,36,42,64,25
2018_4,긴고랑로9길,47,24,23,0,5,12,13,11,6,0,2,9,8,4,1,0,3,3,5,7,5
2018_4,긴고랑로8길,224,178,46,0,6,20,39,73,86,0,1,14,26,61,76,0,5,6,13,12,10
2018_4,긴고랑로7길,497,246,251,1,33,110,147,142,64,0,10,66,70,70,30,1,23,44,77,72,34
2018_4,긴고랑로20길,587,283,304,1,59,133,171,136,87,0,17,69,87,71,39,1,42,64,84,65,48
2018_4,광나루로52길,1932,882,1050,8,240,271,258,436,719,8,131,139,128,164,312,0,109,132,130,272,407
2018_4,광나루로40길,137,63,74,1,14,24,30,29,39,0,0,16,20,14,13,1,14,8,10,15,26
2018_4,광나루로37길,306,186,120,0,39,65,85,79,38,0,10,35,49,61,31,0,29,30,36,18,7
2018_4,광나루로36길,50,30,20,0,5,18,12,10,5,0,1,14,8,5,2,0,4,4,4,5,3
2018_4,광나루로24길,83,47,36,0,19,25,15,14,10,0,9,14,10,7,7,0,10,11,5,7,3
2018_4,광나루로12길,1047,586,461,6,190,276,250,214,111,5,95,170,144,93,79,1,95,106,106,121,32
2018_4,한림말길,65,35,30,0,8,10,30,11,6,0,3,4,17,7,4,0,5,6,13,4,2
2018_4,청계천로10나길,1826,1072,754,7,242,500,440,387,250,5,131,323,287,186,140,2,111,177,153,201,110
2018_4,장터길,39,15,24,0,10,10,5,6,8,0,3,3,2,3,4,0,7,7,3,3,4
2018_4,용답중앙길,92,47,45,0,3,22,25,20,22,0,3,13,14,11,6,0,0,9,11,9,16
2018_4,용답29길,1708,902,806,7,177,312,463,398,351,5,93,178,202,196,228,2,84,134,261,202,123
2018_4,왕십리로6길,1457,808,649,3,173,388,385,374,134,3,83,223,200,207,92,0,90,165,185,167,42
2018_4,왕십리로31길,81,42,39,0,2,24,25,11,19,0,0,8,11,6,17,0,2,16,14,5,2
2018_4,왕십리로26길,4069,2485,1584,12,761,824,936,843,693,7,277,560,689,556,396,5,484,264,247,287,297
2018_4,왕십리로21길,196,65,131,2,27,43,52,46,26,2,2,10,20,21,10,0,25,33,32,25,16
2018_4,왕십리로14길,2760,1981,779,3,302,527,643,734,551,2,142,388,483,515,451,1,160,139,160,219,100
2018_4,아차산로5길,2254,1475,779,7,320,543,603,530,251,5,170,378,408,344,170,2,150,165,195,186,81
2018_4,아차산로15길,4423,3129,1294,16,705,1170,1151,898,483,8,389,821,852,641,418,8,316,349,299,257,65
2018_4,아차산로11길,3763,2445,1318,13,621,910,984,841,394,8,322,629,684,511,291,5,299,281,300,330,103
2018_4,송정4가길,1033,447,586,4,149,303,293,168,116,1,36,137,132,69,72,3,113,166,161,99,44
2018_4,송정12라길,266,184,82,0,23,67,60,56,60,0,11,46,36,38,53,0,12,21,24,18,7
2018_4,성수일로6길,2624,1639,985,10,407,708,642,488,369,9,188,447,432,327,236,1,219,261,210,161,133
2018_4,성수이로7길,558,315,243,0,72,122,110,99,155,0,35,70,77,61,72,0,37,52,33,38,83
2018_4,성수이로18길,2355,1649,706,13,308,607,678,539,210,12,160,406,506,398,167,1,148,201,172,141,43
2018_4,성덕정길,897,521,376,14,159,219,215,202,88,2,53,130,126,142,68,12,106,89,89,60,20
2018_4,성덕정17길,234,123,111,0,22,46,59,61,46,0,6,25,28,32,32,0,16,21,31,29,14
2018_4,서울숲2길,1098,643,455,4,148,231,308,246,161,1,54,128,179,154,127,3,94,103,129,92,34
2018_4,상원길,1553,997,556,1,213,448,451,293,147,0,80,306,313,206,92,1,133,142,138,87,55
2018_4,상원12길,170,105,65,0,29,38,48,39,16,0,12,24,32,26,11,0,17,14,16,13,5
2018_4,사근동길,30,18,12,0,4,11,10,3,2,0,3,4,6,3,2,0,1,7,4,0,0
2018_4,무학봉길,5,3,2,0,0,2,1,2,0,0,0,0,1,2,0,0,0,2,0,0,0
2018_4,무학봉28길,134,60,74,0,14,32,32,32,24,0,4,9,14,18,15,0,10,23,18,14,9
2018_4,무학로6길,387,216,171,1,41,57,105,109,74,1,19,34,59,61,42,0,22,23,46,48,32
2018_4,무수막길,153,74,79,0,30,37,29,36,21,0,10,24,13,14,13,0,20,13,16,22,8
2018_4,매봉길,10,7,3,0,1,1,3,2,3,0,1,1,1,2,2,0,0,0,2,0,1
2018_4,마조로1길,216,79,137,0,27,47,75,56,11,0,10,16,26,18,9,0,17,31,49,38,2
2018_4,마조로16길,839,589,250,3,67,159,207,248,155,1,29,107,146,175,131,2,38,52,61,73,24
2018_4,마장로39길,107,51,56,0,14,14,32,39,8,0,5,9,19,15,3,0,9,5,13,24,5
2018_4,마장로27길,77,22,55,0,13,19,21,19,5,0,2,3,5,9,3,0,11,16,16,10,2
