Date,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2018_2,대림로31길,1055,545,510,6,154,138,179,328,250,4,87,83,81,150,140,2,67,55,98,178,110
2018_2,대림로29길,1809,920,889,5,238,348,448,418,352,2,58,145,213,232,270,3,180,203,235,186,82
2018_2,대림로22길,377,215,162,1,19,58,130,104,65,0,6,36,78,57,38,1,13,22,52,47,27
2018_2,당산로46길,4383,2745,1638,14,341,862,1199,1307,660,4,139,558,819,784,441,10,202,304,380,523,219
2018_2,당산로38길,164,113,51,1,19,44,43,36,21,0,10,27,29,27,20,1,9,17,14,9,1
2018_2,당산로37길,4244,2743,1501,34,1059,1048,791,775,537,27,585,692,537,517,385,7,474,356,254,258,152
2018_2,당산로31길,4394,2379,2015,1,622,1179,1056,1038,498,0,222,539,571,676,371,1,400,640,485,362,127
2018_2,국회대로56길,1741,1124,617,4,146,243,324,419,605,2,83,167,243,298,331,2,63,76,81,121,274
2018_2,경인로90길,314,177,137,1,20,75,70,93,55,0,7,39,31,57,43,1,13,36,39,36,12
2018_2,경인로80길,1576,1129,447,3,138,276,377,450,332,1,81,181,254,337,275,2,57,95,123,113,57
2018_2,경인로77길,709,447,262,1,112,152,142,182,120,0,41,76,105,128,97,1,71,76,37,54,23
2018_2,가마산로61길,204,70,134,0,22,50,54,46,32,0,3,19,21,11,16,0,19,31,33,35,16
2018_2,시흥대로94길,689,350,339,0,54,148,188,195,104,0,26,79,92,94,59,0,28,69,96,101,45
2018_2,시흥대로84길,185,85,100,0,21,36,61,45,22,0,8,18,25,21,13,0,13,18,36,24,9
2018_2,시흥대로68길,960,251,709,0,23,39,79,160,659,0,11,23,26,33,158,0,12,16,53,127,501
2018_2,시흥대로63길,2949,1450,1499,10,454,943,650,625,267,2,190,396,279,409,174,8,264,547,371,216,93
2018_2,시흥대로62가길,443,108,335,0,59,74,87,152,71,0,13,21,20,33,21,0,46,53,67,119,50
2018_2,시흥대로36길,409,232,177,0,59,121,124,71,34,0,23,69,74,42,24,0,36,52,50,29,10
2018_2,시흥대로22길,511,362,149,0,24,61,110,143,173,0,14,43,65,100,140,0,10,18,45,43,33
2018_2,시흥대로153길,640,368,272,1,66,113,193,197,70,1,33,71,120,101,42,0,33,42,73,96,28
2018_2,시흥대로150길,537,248,289,0,40,98,144,162,93,0,8,36,60,83,61,0,32,62,84,79,32
2018_2,시흥대로141길,653,381,272,2,119,163,167,134,68,2,49,90,115,85,40,0,70,73,52,49,28
2018_2,시흥대로138길,18,9,9,0,3,2,3,7,3,0,1,1,1,4,2,0,2,1,2,3,1
2018_2,시흥대로120길,470,311,159,0,72,94,154,111,39,0,52,61,110,68,20,0,20,33,44,43,19
2018_2,벚꽃로56길,1863,1268,595,2,294,689,461,293,124,1,155,461,352,205,94,1,139,228,109,88,30
2018_2,범안로17길,136,82,54,0,9,19,36,41,31,0,6,11,19,26,20,0,3,8,17,15,11
2018_2,범안로11길,1073,839,234,6,142,287,305,225,108,4,112,226,236,173,88,2,30,61,69,52,20
2018_2,문성로5길,166,58,108,0,11,26,21,53,55,0,2,16,9,15,16,0,9,10,12,38,39
2018_2,독산로85길,99,25,74,0,3,9,15,46,26,0,0,3,4,12,6,0,3,6,11,34,20
2018_2,독산로78다길,223,97,126,0,25,26,54,61,57,0,8,11,19,24,35,0,17,15,35,37,22
2018_2,독산로70길,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2018_2,독산로64길,115,31,84,0,24,21,33,30,7,0,2,7,9,8,5,0,22,14,24,22,2
2018_2,독산로50길,91,34,57,0,7,13,25,35,11,0,1,2,10,15,6,0,6,11,15,20,5
2018_2,독산로40길,54,16,38,0,2,3,25,19,5,0,0,1,10,3,2,0,2,2,15,16,3
2018_2,독산로108길,731,343,388,0,95,147,150,200,139,0,25,78,69,85,86,0,70,69,81,115,53
2018_2,남부순환로112길,14,6,8,0,5,1,1,3,4,0,1,1,0,2,2,0,4,0,1,1,2
2018_2,금하로24길,206,70,136,4,30,31,54,56,31,2,9,10,15,19,15,2,21,21,39,37,16
2018_2,금하로1길,73,33,40,0,8,12,21,23,9,0,4,8,7,10,4,0,4,4,14,13,5
2018_2,금하로14길,26,11,15,0,1,4,11,8,2,0,0,2,4,3,2,0,1,2,7,5,0
2018_2,가산로5길,583,456,127,4,74,116,188,133,68,4,57,93,143,109,50,0,17,23,45,24,18
2018_2,가산로3길,2320,1764,556,4,208,494,519,659,436,4,161,417,390,463,329,0,47,77,129,196,107
2018_2,중앙로1길,1572,1085,487,1,161,329,292,315,474,0,87,214,184,211,389,1,74,115,108,104,85
2018_2,중앙로15길,96,50,46,0,7,12,28,33,16,0,1,5,9,21,14,0,6,7,19,12,2
2018_2,우마길,41,21,20,0,12,9,12,6,2,0,1,7,7,4,2,0,11,2,5,2,0
2018_2,오류로8길,224,105,119,0,36,69,43,46,30,0,12,37,16,20,20,0,24,32,27,26,10
2018_2,신도림로13길,828,601,227,2,67,129,183,271,176,2,51,94,131,184,139,0,16,35,52,87,37
2018_2,새말로18길,443,295,148,1,130,147,66,59,40,0,83,107,40,40,25,1,47,40,26,19,15
2018_2,부일로1길,779,627,152,0,40,99,151,259,230,0,27,65,110,212,213,0,13,34,41,47,17
2018_2,부일로15길,181,153,28,0,9,8,18,60,86,0,3,4,12,51,83,0,6,4,6,9,3
2018_2,부일로11길,25,6,19,0,3,5,7,7,3,0,0,1,2,2,1,0,3,4,5,5,2
2018_2,디지털로32길,1053,556,497,2,136,387,213,154,161,2,38,198,122,84,112,0,98,189,91,70,49
2018_2,디지털로32가길,7192,4949,2243,31,1491,2843,1767,674,386,20,727,2039,1370,494,299,11,764,804,397,180,87
2018_2,디지털로27길,389,250,139,0,22,68,103,140,56,0,8,34,59,99,50,0,14,34,44,41,6
2018_2,도림로6길,131,59,72,0,16,33,40,31,11,0,5,14,19,14,7,0,11,19,21,17,4
2018_2,도림로12길,108,43,65,0,25,21,22,32,8,0,5,11,11,10,6,0,20,10,11,22,2
2018_2,남부순환로97길,285,90,195,1,44,51,83,63,43,1,6,11,22,27,23,0,38,40,61,36,20
2018_2,구로중앙로8길,199,73,126,0,16,32,62,55,34,0,4,9,16,21,23,0,12,23,46,34,11
2018_2,구로중앙로7길,197,73,124,0,34,34,47,51,31,0,3,4,17,22,27,0,31,30,30,29,4
2018_2,구로중앙로42길,803,593,210,0,56,135,200,272,140,0,39,102,130,208,114,0,17,33,70,64,26
2018_2,구로중앙로34길,602,335,267,0,41,120,159,160,122,0,10,68,102,90,65,0,31,52,57,70,57
2018_2,구로중앙로28길,3213,1572,1641,3,215,386,590,683,1336,3,94,208,367,385,515,0,121,178,223,298,821
2018_2,구로중앙로19길,10,7,3,0,0,1,3,3,3,0,0,1,2,2,2,0,0,0,1,1,1
2018_2,구로동로8길,152,43,109,0,16,24,41,41,30,0,3,3,16,15,6,0,13,21,25,26,24
2018_2,구로동로7길,171,67,104,0,28,29,42,45,27,0,9,5,14,19,20,0,19,24,28,26,7
2018_2,구로동로42길,26,17,9,0,2,2,9,11,2,0,1,1,5,8,2,0,1,1,4,3,0
2018_2,구로동로41길,433,292,141,0,46,137,143,72,35,0,36,92,89,48,27,0,10,45,54,24,8
2018_2,구로동로38길,36,14,22,0,5,3,10,9,9,0,1,0,5,2,6,0,4,3,5,7,3
2018_2,구로동로28길,169,68,101,0,11,17,56,42,43,0,5,8,21,12,22,0,6,9,35,30,21
2018_2,구로동로15길,31,9,22,0,8,7,3,9,4,0,0,1,1,5,2,0,8,6,2,4,2
2018_2,공원로6가길,288,197,91,1,40,79,79,67,22,0,28,53,54,45,17,1,12,26,25,22,5
2018_2,고척로52길,218,69,149,0,10,26,61,92,29,0,1,7,25,21,15,0,9,19,36,71,14
2018_2,고척로27다길,206,81,125,0,12,33,73,56,32,0,5,13,21,25,17,0,7,20,52,31,15
2018_2,고척로27길,243,113,130,0,28,48,64,82,21,0,6,21,27,47,12,0,22,27,37,35,9
2018_2,고척로21나길,217,63,154,2,17,41,39,63,55,2,2,17,7,12,23,0,15,24,32,51,32
2018_2,경인로47길,919,504,415,1,83,154,233,270,178,1,36,80,137,142,108,0,47,74,96,128,70
2018_2,경인로35길,289,112,177,0,12,52,85,88,52,0,3,18,30,34,27,0,9,34,55,54,25
2018_2,경인로31길,58,22,36,0,5,10,24,16,3,0,3,1,8,7,3,0,2,9,16,9,0
2018_2,경인로15길,143,61,82,0,30,52,32,19,10,0,4,31,13,6,7,0,26,21,19,13,3
2018_2,개봉로3길,225,141,84,0,51,35,59,42,38,0,40,20,25,25,31,0,11,15,34,17,7
2018_2,개봉로2길,480,129,351,0,75,112,147,105,41,0,13,21,45,28,22,0,62,91,102,77,19
2018_2,개봉로23가길,868,501,367,1,90,153,227,209,188,0,46,86,117,118,134,1,44,67,110,91,54
2018_2,개봉로20길,119,68,51,0,7,28,46,24,14,0,4,17,25,12,10,0,3,11,21,12,4
2018_2,개봉로1길,52,27,25,0,9,9,15,7,12,0,4,5,6,5,7,0,5,4,9,2,5
2018_2,개봉로17다길,194,94,100,0,14,30,56,57,37,0,4,14,22,24,30,0,10,16,34,33,7
2018_2,개봉로17길,862,353,509,2,94,151,197,275,143,1,35,82,105,75,55,1,59,69,92,200,88
2018_2,개봉로11길,61,11,50,0,23,11,12,13,2,0,3,2,2,2,2,0,20,9,10,11,0
2018_2,화곡로64길,1601,953,648,3,138,477,487,308,188,2,65,301,322,191,72,1,73,176,165,117,116
2018_2,화곡로59길,480,200,280,0,84,148,140,80,28,0,16,66,56,38,24,0,68,82,84,42,4
2018_2,화곡로44나길,757,621,136,0,23,53,133,246,302,0,12,34,104,210,261,0,11,19,29,36,41
2018_2,화곡로31길,1208,453,755,1,180,236,303,295,193,0,43,92,115,104,99,1,137,144,188,191,94
2018_2,화곡로20길,535,333,202,0,36,92,131,158,118,0,19,49,66,102,97,0,17,43,65,56,21
2018_2,화곡로13길,258,97,161,0,35,57,73,85,8,0,14,13,29,35,6,0,21,44,44,50,2
2018_2,초원로16길,761,297,464,0,72,141,121,109,318,0,26,70,63,55,83,0,46,71,58,54,235
2018_2,초록마을로8길,184,35,149,1,31,41,49,35,27,0,1,5,9,9,11,1,30,36,40,26,16
2018_2,초록마을로3길,42,21,21,0,4,10,8,7,13,0,0,2,7,4,8,0,4,8,1,3,5
2018_2,월정로20길,4,2,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0
2018_2,우장산로6길,311,172,139,2,24,44,86,98,57,2,10,28,44,50,38,0,14,16,42,48,19
2018_2,양천로73가길,1260,809,451,3,80,218,334,375,250,3,43,114,213,232,204,0,37,104,121,143,46
2018_2,양천로71길,216,121,95,0,24,52,67,47,26,0,9,35,32,26,19,0,15,17,35,21,7
2018_2,양천로49길,760,595,165,2,43,112,138,224,241,0,20,74,103,184,214,2,23,38,35,40,27
2018_2,양천로26길,174,81,93,0,9,35,50,56,24,0,4,16,20,23,18,0,5,19,30,33,6
2018_2,양천로24길,385,157,228,0,20,57,76,114,118,0,6,35,39,32,45,0,14,22,37,82,73
2018_2,양천로24가길,766,372,394,0,89,155,195,186,141,0,38,86,94,80,74,0,51,69,101,106,67
2018_2,양천로14길,241,161,80,0,9,22,69,80,61,0,5,16,48,49,43,0,4,6,21,31,18
2018_2,방화대로6라길,806,491,315,2,74,191,296,163,80,0,34,119,195,101,42,2,40,72,101,62,38
2018_2,방화대로21길,854,483,371,7,97,172,210,209,159,1,38,84,111,127,122,6,59,88,99,82,37
2018_2,등촌로5길,13,5,8,0,1,5,5,2,0,0,0,2,2,1,0,0,1,3,3,1,0
2018_2,등촌로55길,540,360,180,0,35,76,125,143,161,0,15,45,74,89,137,0,20,31,51,54,24
2018_2,등촌로51길,17,11,6,0,5,2,4,6,0,0,0,1,4,6,0,0,5,1,0,0,0
2018_2,등촌로39길,70,27,43,0,4,15,20,24,7,0,3,6,3,11,4,0,1,9,17,13,3
2018_2,등촌로13길,188,96,92,0,15,38,50,55,30,0,6,20,20,28,22,0,9,18,30,27,8
2018_2,남부순환로11길,378,258,120,1,29,106,121,84,37,1,14,67,79,67,30,0,15,39,42,17,7
2018_2,까치산로4길,152,57,95,0,19,29,25,36,43,0,12,13,9,11,12,0,7,16,16,25,31
2018_2,국회대로7길,412,237,175,3,49,102,92,113,53,0,19,62,56,65,35,3,30,40,36,48,18
2018_2,공항대로8길,226,90,136,0,15,41,57,57,56,0,3,26,26,21,14,0,12,15,31,36,42
2018_2,공항대로61길,185,129,56,3,18,52,68,34,10,3,5,44,45,25,7,0,13,8,23,9,3
2018_2,공항대로59다길,885,632,253,2,97,255,184,177,170,0,44,201,130,133,124,2,53,54,54,44,46
2018_2,공항대로59길,1087,695,392,3,135,239,244,260,206,3,64,127,157,176,168,0,71,112,87,84,38
2018_2,공항대로55길,1095,702,393,2,267,409,229,108,80,0,130,263,173,81,55,2,137,146,56,27,25
2018_2,공항대로42길,9,5,4,0,0,2,0,5,2,0,0,1,0,2,2,0,0,1,0,3,0
2018_2,공항대로38길,273,138,135,0,33,64,69,68,39,0,10,35,34,36,23,0,23,29,35,32,16
2018_2,곰달래로60길,587,312,275,2,64,108,144,151,118,0,25,59,82,72,74,2,39,49,62,79,44
2018_2,곰달래로53길,53,18,35,0,3,12,25,7,6,0,0,7,5,2,4,0,3,5,20,5,2
2018_2,곰달래로47길,38,17,21,0,5,8,13,9,3,0,0,4,7,5,1,0,5,4,6,4,2
2018_2,곰달래로31길,11,7,4,0,1,1,8,1,0,0,1,1,4,1,0,0,0,0,4,0,0
2018_2,곰달래로25길,796,295,501,0,93,122,176,233,172,0,27,51,73,64,80,0,66,71,103,169,92
2018_2,개화동로25길,658,442,216,2,58,132,136,145,185,1,24,75,84,98,160,1,34,57,52,47,25
2018_2,개화동로23길,115,75,40,0,14,16,30,36,19,0,6,13,19,24,13,0,8,3,11,12,6
2018_2,강서로8길,159,85,74,0,27,43,34,31,24,0,15,29,17,11,13,0,12,14,17,20,11
2018_2,강서로5라길,314,185,129,1,41,74,92,74,32,1,27,50,49,38,20,0,14,24,43,36,12
2018_2,강서로5나길,95,50,45,1,9,21,24,20,20,1,4,9,14,10,12,0,5,12,10,10,8
2018_2,강서로5가길,51,26,25,0,1,9,11,19,11,0,1,6,8,6,5,0,0,3,3,13,6
2018_2,강서로47라길,122,60,62,1,14,25,35,35,12,0,7,11,19,17,6,1,7,14,16,18,6
2018_2,강서로47길,370,192,178,0,21,65,103,147,34,0,5,34,43,83,27,0,16,31,60,64,7
2018_2,강서로45다길,554,351,203,0,64,80,115,143,152,0,19,36,65,103,128,0,45,44,50,40,24
2018_2,강서로45길,153,66,87,0,15,20,32,42,44,0,1,9,10,19,27,0,14,11,22,23,17
2018_2,강서로35길,164,94,70,0,18,28,46,50,22,0,8,16,27,30,13,0,10,12,19,20,9
2018_2,강서로29길,410,183,227,0,29,57,108,121,95,0,15,35,58,49,26,0,14,22,50,72,69
2018_2,강서로18길,30,12,18,0,0,7,12,9,2,0,0,3,7,2,0,0,0,4,5,7,2
2018_2,강서로17가길,132,57,75,0,17,38,39,24,14,0,7,17,17,9,7,0,10,21,22,15,7
2018_2,강서로15길,305,155,150,3,36,56,77,82,51,2,20,30,41,34,28,1,16,26,36,48,23
2018_2,가로공원로80길,60,28,32,0,7,12,20,15,6,0,4,4,8,9,3,0,3,8,12,6,3
2018_2,가로공원로76가길,28,11,17,1,4,14,5,2,2,0,2,6,3,0,0,1,2,8,2,2,2
2018_2,화곡로4길,212,81,131,0,19,50,77,46,20,0,5,15,26,20,15,0,14,35,51,26,5
2018_2,화곡로3길,160,51,109,0,23,23,40,54,20,0,2,5,9,19,16,0,21,18,31,35,4
2018_2,지양로7길,234,79,155,0,18,50,79,70,17,0,5,14,16,33,11,0,13,36,63,37,6
2018_2,중앙로55길,349,179,170,0,20,75,125,96,33,0,7,37,59,49,27,0,13,38,66,47,6
2018_2,중앙로51길,128,73,55,0,6,24,38,30,30,0,2,13,18,20,20,0,4,11,20,10,10
2018_2,중앙로47길,118,26,92,0,11,13,17,31,46,0,1,8,5,6,6,0,10,5,12,25,40
2018_2,중앙로45길,166,59,107,0,16,29,34,53,34,0,4,12,12,21,10,0,12,17,22,32,24
2018_2,중앙로36길,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2018_2,중앙로32길,594,302,292,5,133,129,129,119,79,2,62,82,75,52,29,3,71,47,54,67,50
2018_2,중앙로25길,244,70,174,0,36,45,67,81,15,0,14,11,16,19,10,0,22,34,51,62,5
2018_2,은행정로7길,521,175,346,2,46,74,83,163,153,2,13,33,37,48,42,0,33,41,46,115,111
2018_2,오목로5길,334,183,151,1,44,85,88,84,32,1,22,51,38,46,25,0,22,34,50,38,7
2018_2,오목로3길,430,400,30,0,1,18,41,154,216,0,1,14,32,144,209,0,0,4,9,10,7
2018_2,오목로30길,145,73,72,0,18,27,39,35,26,0,6,10,18,20,19,0,12,17,21,15,7
2018_2,오목로23길,820,483,337,1,111,235,197,170,106,1,48,151,119,94,70,0,63,84,78,76,36
2018_2,신월로20길,212,81,131,0,26,35,53,54,44,0,8,10,24,19,20,0,18,25,29,35,24
2018_2,신월로15길,771,364,407,1,71,144,189,195,171,0,25,73,83,81,102,1,46,71,106,114,69
2018_2,신목로6길,252,140,112,0,25,38,75,70,44,0,11,19,42,41,27,0,14,19,33,29,17
2018_2,신목로5길,925,354,571,6,74,177,278,254,136,3,25,67,104,85,70,3,49,110,174,169,66
2018_2,신목로2길,94,47,47,0,16,14,26,15,23,0,2,10,13,7,15,0,14,4,13,8,8
2018_2,목동중앙서로8가길,178,110,68,0,4,18,48,57,51,0,2,11,29,35,33,0,2,7,19,22,18
2018_2,목동중앙서로7길,264,86,178,1,25,53,51,73,61,0,6,22,18,21,19,1,19,31,33,52,42
2018_2,목동중앙북로8길,355,110,245,0,1,8,28,63,255,0,1,5,10,11,83,0,0,3,18,52,172
2018_2,목동중앙북로16길,257,80,177,0,25,60,86,60,26,0,5,15,24,22,14,0,20,45,62,38,12
2018_2,목동중앙본로7길,117,51,66,0,19,26,37,28,7,0,7,10,11,17,6,0,12,16,26,11,1
2018_2,목동중앙로3길,111,60,51,0,5,8,28,39,31,0,4,2,12,18,24,0,1,6,16,21,7
2018_2,목동중앙로13나길,293,208,85,0,28,118,75,47,25,0,13,82,57,34,22,0,15,36,18,13,3
2018_2,목동중앙남로3가길,546,364,182,0,35,129,131,160,91,0,16,72,79,124,73,0,19,57,52,36,18
2018_2,목동로9길,2360,1508,852,2,146,479,616,552,565,0,51,226,382,374,475,2,95,253,234,178,90
2018_2,목동로19길,1014,363,651,3,136,194,265,263,153,1,41,70,104,84,63,2,95,124,161,179,90
2018_2,목동동로12길,385,140,245,0,40,73,102,109,61,0,5,22,35,34,44,0,35,51,67,75,17
2018_2,목동남로4길,13,6,7,0,0,0,4,8,1,0,0,0,0,5,1,0,0,0,4,3,0
2018_2,남부순환로88길,272,128,144,0,26,54,72,93,27,0,12,22,35,39,20,0,14,32,37,54,7
2018_2,남부순환로79길,339,249,90,0,17,18,63,119,122,0,10,12,37,89,101,0,7,6,26,30,21
2018_2,남부순환로70길,519,317,202,1,26,74,130,154,134,1,8,34,69,93,112,0,18,40,61,61,22
2018_2,남부순환로58길,198,117,81,0,20,41,46,66,25,0,15,29,27,30,16,0,5,12,19,36,9
2018_2,남부순환로40길,18,5,13,0,1,2,8,4,3,0,0,0,2,2,1,0,1,2,6,2,2
2018_2,남부순환로33길,1247,1018,229,0,33,68,107,122,917,0,12,32,51,62,861,0,21,36,56,60,56
2018_2,곰달래로5길,76,46,30,0,22,22,11,16,5,0,14,18,6,6,2,0,8,4,5,10,3
2018_2,곰달래로3길,403,213,190,1,33,64,122,131,52,0,20,33,56,74,30,1,13,31,66,57,22
2018_2,곰달래로2길,297,157,140,1,40,61,87,81,27,1,14,41,50,40,11,0,26,20,37,41,16
2018_2,곰달래로10길,339,235,104,2,19,39,50,121,108,1,7,27,26,83,91,1,12,12,24,38,17
2018_2,가로공원로58길,76,15,61,0,12,9,25,22,8,0,2,2,5,3,3,0,10,7,20,19,5
2018_2,효창원로93길,86,44,42,0,19,23,26,12,6,0,7,9,18,7,3,0,12,14,8,5,3
2018_2,토정로37길,118,54,64,0,21,23,32,27,15,0,8,11,12,13,10,0,13,12,20,14,5
2018_2,월드컵로8길,1704,905,799,6,215,375,347,285,476,5,70,176,198,132,324,1,145,199,149,153,152
2018_2,월드컵로7길,4,2,2,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
2018_2,월드컵로36길,151,68,83,0,15,23,33,46,34,0,3,10,13,21,21,0,12,13,20,25,13
2018_2,월드컵로25길,285,165,120,0,40,84,79,48,34,0,19,52,42,28,24,0,21,32,37,20,10
2018_2,월드컵로19길,544,276,268,5,118,141,119,88,73,3,58,77,67,38,33,2,60,64,52,50,40
2018_2,월드컵로16길,3917,2018,1899,14,860,769,734,715,825,7,372,406,379,263,591,7,488,363,355,452,234
2018_2,월드컵로11길,253,91,162,2,65,60,60,42,24,2,27,22,10,16,14,0,38,38,50,26,10
2018_2,월드컵로10길,1552,812,740,2,411,546,336,155,102,0,132,275,218,111,76,2,279,271,118,44,26
2018_2,와우산로3길,180,101,79,0,34,58,47,31,10,0,9,28,35,21,8,0,25,30,12,10,2
2018_2,와우산로29길,171,87,84,0,55,55,32,17,12,0,24,35,17,6,5,0,31,20,15,11,7
2018_2,와우산로29가길,28,16,12,1,5,4,12,6,0,1,1,1,8,5,0,0,4,3,4,1,0
2018_2,양화진길,439,309,130,1,39,128,123,99,49,0,13,84,92,81,39,1,26,44,31,18,10
2018_2,양화로1길,4169,1985,2184,22,882,1533,1169,380,183,6,223,699,704,255,98,16,659,834,465,125,85
2018_2,양화로11길,395,269,126,1,62,113,114,68,37,0,27,77,86,54,25,1,35,36,28,14,12
2018_2,신촌로30길,26,16,10,6,2,4,6,5,3,5,2,2,2,3,2,1,0,2,4,2,1
2018_2,신촌로28가길,105,40,65,0,14,14,32,22,23,0,1,1,15,8,15,0,13,13,17,14,8
2018_2,신촌로12길,1598,696,902,2,347,354,312,284,299,0,208,202,123,70,93,2,139,152,189,214,206
2018_2,숭문길,5291,4015,1276,5,468,916,1210,1540,1152,2,340,758,999,1063,853,3,128,158,211,477,299
2018_2,숭문8길,110,63,47,0,7,25,36,36,6,0,1,4,24,30,4,0,6,21,12,6,2
2018_2,성지3길,479,242,237,0,111,170,114,55,29,0,35,90,64,34,19,0,76,80,50,21,10
2018_2,성산로4길,1732,1032,700,11,324,399,407,376,215,6,112,240,272,254,148,5,212,159,135,122,67
2018_2,성미산로32길,522,259,263,5,143,146,118,71,39,4,65,88,61,21,20,1,78,58,57,50,19
2018_2,성미산로1길,635,489,146,5,54,117,173,122,164,5,36,85,111,93,159,0,18,32,62,29,5
2018_2,성미산로11길,1103,767,336,6,168,361,267,193,108,5,85,241,189,161,86,1,83,120,78,32,22
2018_2,백범로16길,709,363,346,73,255,180,96,74,31,28,112,96,55,50,22,45,143,84,41,24,9
2018_2,방울내로9안길,354,215,139,3,34,67,115,90,45,1,15,31,68,62,38,2,19,36,47,28,7
2018_2,모래내로7길,253,117,136,0,26,44,71,60,52,0,5,18,35,36,23,0,21,26,36,24,29
2018_2,매봉산로2길,4355,2792,1563,5,1369,1842,779,299,61,3,651,1282,613,199,44,2,718,560,166,100,17
2018_2,망원로2길,200,123,77,0,21,53,62,44,20,0,3,29,44,30,17,0,18,24,18,14,3
2018_2,망원로11길,1076,531,545,1,148,258,281,218,170,1,44,118,167,113,88,0,104,140,114,105,82
2018_2,만리재옛길,1471,632,839,9,529,393,294,151,95,2,261,208,72,41,48,7,268,185,222,110,47
2018_2,마포대로4길,181,100,81,1,19,44,42,41,34,1,12,27,25,17,18,0,7,17,17,24,16
2018_2,마포대로20길,1015,551,464,0,99,289,281,229,117,0,33,148,168,140,62,0,66,141,113,89,55
2018_2,마포대로12길,68,36,32,0,7,9,21,19,12,0,2,4,12,11,7,0,5,5,9,8,5
2018_2,동교로38길,193,121,72,1,58,65,47,17,5,0,34,42,29,13,3,1,24,23,18,4,2
2018_2,동교로27길,3631,1645,1986,11,625,975,698,688,634,3,232,531,433,263,183,8,393,444,265,425,451
2018_2,동교로25길,562,284,278,1,133,247,134,38,9,1,40,128,82,27,6,0,93,119,52,11,3
2018_2,동교로19길,4045,2692,1353,10,637,933,1019,945,501,4,259,620,776,673,360,6,378,313,243,272,141
2018_2,동교로17길,690,359,331,1,114,203,198,117,57,0,41,88,127,72,31,1,73,115,71,45,26
2018_2,독막로8길,359,163,196,0,71,115,88,59,26,0,17,53,49,30,14,0,54,62,39,29,12
2018_2,독막로32길,494,208,286,1,66,125,146,111,45,0,21,54,61,43,29,1,45,71,85,68,16
2018_2,독막로22길,97,51,46,0,18,30,19,13,17,0,5,14,10,10,12,0,13,16,9,3,5
2018_2,도화길,992,476,516,8,160,200,220,189,215,5,56,98,120,76,121,3,104,102,100,113,94
2018_2,도화4길,405,132,273,0,39,75,85,115,91,0,8,25,17,27,55,0,31,50,68,88,36
2018_2,대흥로28길,49,42,7,0,4,19,20,5,1,0,3,15,19,4,1,0,1,4,1,1,0
2018_2,대흥로21길,438,83,355,0,51,78,172,91,46,0,14,21,23,10,15,0,37,57,149,81,31
2018_2,광성로6길,179,112,67,0,19,55,43,31,31,0,8,31,27,21,25,0,11,24,16,10,6
2018_2,홍제내길,103,58,45,0,14,23,26,26,14,0,5,17,13,16,7,0,9,6,13,10,7
2018_2,홍연길,82,45,37,0,1,12,28,32,9,0,1,9,18,15,2,0,0,3,10,17,7
2018_2,통일로39길,5,5,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,0,0,0,0
2018_2,통일로37길,355,135,220,1,68,73,96,72,45,1,18,29,31,35,21,0,50,44,65,37,24
2018_2,통일로11길,9,7,2,0,1,3,3,2,0,0,0,3,2,2,0,0,1,0,1,0,0
2018_2,충정로6길,13115,8020,5095,23,2104,4526,3856,2094,512,9,890,2700,2556,1455,410,14,1214,1826,1300,639,102
2018_2,충정로4길,3082,2015,1067,0,391,1347,975,287,82,0,129,810,750,249,77,0,262,537,225,38,5
2018_2,증가로6길,209,105,104,0,14,33,39,77,46,0,4,18,23,40,20,0,10,15,16,37,26
2018_2,증가로23나길,477,253,224,4,78,126,139,93,37,3,41,72,68,48,21,1,37,54,71,45,16
2018_2,증가로20가길,258,94,164,1,40,65,64,65,23,1,10,23,23,22,15,0,30,42,41,43,8
2018_2,증가로10길,165,83,82,0,18,27,39,40,41,0,1,8,15,24,35,0,17,19,24,16,6
2018_2,응암로1길,389,279,110,0,15,44,101,162,67,0,5,24,68,128,54,0,10,20,33,34,13
